,address,latitude,longitude
2035,151 BEDOK RESERVOIR RD,1.33557619454702,103.911545779692
2036,549 BEDOK NTH AVE 1,1.33173091993805,103.926915480721
2037,102 BEDOK NTH AVE 4,1.33390654765002,103.937458398204
2038,55 CHAI CHEE DR,1.32684846948333,103.919015573079
2039,213 BEDOK NTH ST 1,1.32633302564898,103.932636597017
2040,424 BEDOK NTH AVE 1,1.32842000962637,103.927482677521
2041,418 BEDOK NTH AVE 2,1.32856421177174,103.930036524233
2042,125 BEDOK NTH RD,1.32884321524242,103.939123687022
2043,201 BEDOK NTH ST 1,1.32609801916644,103.928069842025
2044,5 BEDOK STH AVE 2,1.32219157915726,103.934399264462
2045,146 BEDOK RESERVOIR RD,1.33459969119921,103.912010752027
2046,156 BEDOK STH AVE 3,1.31828663769919,103.945481750941
2047,518 BEDOK NTH AVE 2,1.3313275984366,103.928468218949
2048,403 BEDOK NTH AVE 3,1.32979984749858,103.933844368582
2049,117 BEDOK RESERVOIR RD,1.3314132488271,103.908688936549
2050,123 BEDOK RESERVOIR RD,1.33231954024354,103.910394882793
2051,54 CHAI CHEE ST,1.32947840879761,103.921105111921
2052,149 BEDOK RESERVOIR RD,1.33576929801793,103.912779600202
2053,132 BEDOK RESERVOIR RD,1.3327954519622,103.911813210599
2054,707 BEDOK NTH RD,1.33546649823112,103.919288377804
2055,513 BEDOK NTH AVE 2,1.33296325978368,103.929255599883
2056,623 BEDOK RESERVOIR RD,1.33365754294799,103.916804692739
2057,78 BEDOK NTH RD,1.32726007220341,103.940848770214
2058,95 BEDOK NTH AVE 4,1.33386999313116,103.942056749176
2059,169 BEDOK STH AVE 3,1.32038884581716,103.945093904498
2060,408 BEDOK NTH AVE 2,1.32852320209845,103.932856033158
2061,767 BEDOK RESERVOIR VIEW,1.33585118238176,103.936777579151
2062,10 CHAI CHEE RD,1.32727572366021,103.924803599281
2063,657 JLN TENAGA,1.33383104148884,103.90708968723
2064,26 CHAI CHEE RD,1.32331161222379,103.923620464562
2065,185 BEDOK NTH RD,1.32623725322603,103.940827550178
2066,219D BEDOK CTRL,1.32486246741407,103.933792052544
2067,221A BEDOK CTRL,1.32520371636649,103.934772217554
2068,607 BEDOK RESERVOIR RD,1.33108483907724,103.912899551537
2069,120 BEDOK NTH ST 2,1.32997311186222,103.9375717024
2070,612 BEDOK RESERVOIR RD,1.3316586704976,103.915937361546
2071,142 BEDOK RESERVOIR RD,1.33563649761465,103.913269358016
2072,53 CHAI CHEE ST,1.32846289099428,103.919978470188
2073,90 BEDOK NTH ST 4,1.33214927189672,103.940449941907
2074,761 BEDOK RESERVOIR VIEW,1.33618197264669,103.934043176152
2075,139 BEDOK NTH AVE 3,1.32941001130625,103.935397269548
2076,805 CHAI CHEE RD,1.32430604941035,103.921625366639
2077,109 LENGKONG TIGA,1.32458076244969,103.910697531082
2078,160 BEDOK STH AVE 3,1.31925982986372,103.945202877473
2079,105 LENGKONG TIGA,1.32564831471452,103.91011217937
2080,24 SIN MING RD,1.35518696986305,103.836337992513
2081,118 BISHAN ST 12,1.34660370387638,103.849915297835
2082,189 BISHAN ST 13,1.35022254582522,103.851833543469
2083,309 SHUNFU RD,1.35091296258284,103.837585157698
2084,130 BISHAN ST 12,1.34590888814549,103.851015987254
2085,243 BISHAN ST 22,1.361084979743,103.844635646145
2086,123 BISHAN ST 12,1.34648720621029,103.850461077477
2087,232 BISHAN ST 22,1.35824518191713,103.845504295296
2088,138 BISHAN ST 12,1.34476326355535,103.852206845531
2089,126 BISHAN ST 12,1.34627451305877,103.852083743726
2090,122 BISHAN ST 12,1.34681988418358,103.850614135416
2091,278 BISHAN ST 24,1.3574258202027,103.843541231528
2092,222 BISHAN ST 23,1.35803232624061,103.848211390712
2093,186 BISHAN ST 13,1.34934558612857,103.852578831668
2094,333 BT BATOK ST 32,1.36418205578453,103.747797285557
2095,503 BT BATOK ST 52,1.35144149324876,103.753696666741
2096,409 BT BATOK WEST AVE 4,1.36448899593886,103.745816406222
2097,264 BT BATOK EAST AVE 4,1.34991025839712,103.759040163588
2098,150 BT BATOK ST 11,1.34878467496741,103.743672838723
2099,162 BT BATOK ST 11,1.3476807502065,103.741887681534
2100,528 BT BATOK ST 51,1.35665146828264,103.751091825657
2101,145 BT BATOK ST 11,1.34997305498668,103.743724852615
2102,411 BT BATOK WEST AVE 4,1.36411808978519,103.746019995285
2103,313 BT BATOK ST 32,1.36025027184777,103.747782999863
2104,134 BT BATOK WEST AVE 6,1.35159086987043,103.74450960649
2105,180 BT BATOK WEST AVE 8,1.34555899395756,103.742841777336
2106,263 BT BATOK EAST AVE 4,1.35029153722115,103.759090413855
2107,374 BT BATOK ST 31,1.35798291106742,103.750736425731
2108,340 BT BATOK ST 34,1.36314441622763,103.749539091843
2109,507 BT BATOK ST 52,1.3522210432368,103.753979892768
2110,232 BT BATOK EAST AVE 5,1.34933608943668,103.75494179671
2111,161 BT BATOK ST 11,1.34846915807481,103.742050806952
2112,109 BT BATOK WEST AVE 6,1.34700376747987,103.746170410388
2113,224 BT BATOK ST 21,1.34772275800146,103.752567106833
2114,339 BT BATOK ST 34,1.36319798587253,103.75080463345
2115,367 BT BATOK ST 31,1.36033274170697,103.749691516072
2116,149 BT BATOK WEST AVE 6,1.34928222720369,103.744341916695
2117,205 BT BATOK ST 21,1.34713047021841,103.749872835706
2118,265 BT BATOK EAST AVE 4,1.35000839590252,103.759862841397
2119,322 BT BATOK ST 33,1.36166738427595,103.747725025434
2120,368 BT BATOK ST 31,1.36037713487448,103.750766893476
2121,393 BT BATOK WEST AVE 5,1.36649328120419,103.753112569115
2122,215 BT BATOK ST 21,1.34677496983575,103.753335935038
2123,289G BT BATOK ST 25,1.34504260344064,103.758784094586
2124,358 BT BATOK ST 31,1.36141226469875,103.750750526003
2125,104 BT BATOK CTRL,1.34899500255547,103.747258218606
2126,290F BT BATOK ST 24,1.34351644124186,103.757696498682
2127,190 BT BATOK WEST AVE 6,1.3453856199951,103.746045480153
2128,626 BT BATOK CTRL,1.35175349601751,103.748972264353
2129,403 BT BATOK WEST AVE 7,1.36514040189139,103.744865126672
2130,122 BT BATOK CTRL,1.35204347678175,103.746952273416
2131,535 BT BATOK ST 52,1.35497075521286,103.750399548957
2132,289A BT BATOK ST 25,1.34448980917027,103.760517162484
2133,76 TELOK BLANGAH DR,1.27438363830311,103.808741773193
2134,28 JLN BT MERAH,1.28640350234512,103.809741989834
2135,138 JLN BT MERAH,1.27842357024921,103.826237590943
2136,43 TELOK BLANGAH RISE,1.27037951175815,103.823235972289
2137,2 JLN BT MERAH,1.2857068951692,103.808015315825
2138,44 TELOK BLANGAH DR,1.27129597566763,103.810507576844
2139,22 TELOK BLANGAH CRES,1.27655921599768,103.819821916902
2140,28 HOY FATT RD,1.28675654367639,103.810121713045
2141,64 TELOK BLANGAH DR,1.27450639323765,103.810535503194
2142,113 JLN BT MERAH,1.28027764882907,103.82572355886
2143,61 TELOK BLANGAH HTS,1.27570500784019,103.812007084346
2144,86 REDHILL CL,1.2869200622963,103.818673592235
2145,22 HAVELOCK RD,1.28874603704088,103.828824191655
2146,75 TELOK BLANGAH DR,1.27489670852233,103.808695347879
2147,50 MOH GUAN TER,1.28407984956888,103.830525506982
2148,146 JLN BT MERAH,1.27784876576774,103.830811459909
2149,69 TELOK BLANGAH HTS,1.27558342805007,103.810314018607
2150,111A DEPOT RD,1.28112269302349,103.808687895607
2151,62 TELOK BLANGAH HTS,1.2752454314411,103.811106662751
2152,39 JLN RUMAH TINGGI,1.2886333428931,103.810015901011
2153,118A JLN MEMBINA,1.28142028197972,103.825645216312
2154,6A BOON TIONG RD,1.28683524831823,103.831347591398
2155,75B REDHILL RD,1.28848093779845,103.815878776808
2156,25B JLN MEMBINA,1.28362146974577,103.825391035279
2157,109A DEPOT RD,1.28095771309777,103.809440153696
2158,116 BT MERAH CTRL,1.28391030770326,103.814983303997
2159,87 TELOK BLANGAH HTS,1.27686784151249,103.808148580097
2160,114 BT PURMEI RD,1.27507181850164,103.825887190072
2161,115 BT PURMEI RD,1.27535201369639,103.826950180582
2162,21 TELOK BLANGAH CRES,1.27663152283713,103.820897112137
2163,131 CASHEW RD,1.37457987035667,103.770871763692
2164,106 GANGSA RD,1.3779019997366,103.767412279054
2165,102 GANGSA RD,1.37910762831305,103.768153816778
2166,219 PETIR RD,1.37416504802935,103.772712312801
2167,438 FAJAR RD,1.38277661697864,103.770296657958
2168,437 FAJAR RD,1.38250957258766,103.769548068869
2169,516 JELAPANG RD,1.3873519377776,103.767041821055
2170,441 FAJAR RD,1.38322143650287,103.7708372961
2171,510 JELAPANG RD,1.38758897243469,103.768982944262
2172,143 PETIR RD,1.37637448213033,103.76732428038
2173,472 SEGAR RD,1.38791096329786,103.772572478235
2174,209 PETIR RD,1.37416176660147,103.775840374119
2175,406 FAJAR RD,1.38185025770492,103.767573058956
2176,651 SENJA LINK,1.38661244316801,103.763652921172
2177,227 PENDING RD,1.37495963279539,103.771466478176
2178,230 PENDING RD,1.3761666118542,103.772207125572
2179,482 SEGAR RD,1.38916099716883,103.772291892028
2180,237 BT PANJANG RING RD,1.37856756097104,103.770647361863
2181,235 BT PANJANG RING RD,1.37819427719912,103.771248560652
2182,603 SENJA RD,1.38153645835758,103.762138791815
2183,430 BT PANJANG RING RD,1.38664061678035,103.770534452658
2184,526 JELAPANG RD,1.38545862945551,103.765218708925
2185,110 GANGSA RD,1.3778637208368,103.768139168585
2186,533 BT PANJANG RING RD,1.38495570760378,103.763765206752
2187,545 BT PANJANG RING RD,1.38159641650317,103.763496345482
2188,152 GANGSA RD,1.3752246947281,103.765922512219
2189,650 SENJA LINK,1.38691070954118,103.763310183378
2190,4 QUEEN'S RD,1.31883225284458,103.808061967625
2191,8 EMPRESS RD,1.31641190098174,103.805373811937
2192,7 TOH YI DR,1.33737314445096,103.775043151688
2193,10 JLN KUKOH,1.2869738344398,103.839075823483
2194,635 VEERASAMY RD,1.30658850181781,103.855218716278
2195,264 WATERLOO ST,1.29900941828595,103.852284903161
2196,533 UPP CROSS ST,1.2845657545075,103.845379880925
2197,671B KLANG LANE,1.30923290113321,103.852360705457
2198,106 TECK WHYE LANE,1.37795798795128,103.752931630674
2199,1 TECK WHYE AVE,1.38253882861956,103.751710905678
2200,3 TECK WHYE AVE,1.38247656726294,103.752527976573
2201,104 TECK WHYE LANE,1.37708162127187,103.752870448301
2202,113 TECK WHYE LANE,1.37793931794235,103.75091538895
2203,237 CHOA CHU KANG CTRL,1.37944749879618,103.748287404475
2204,151 JLN TECK WHYE,1.37841061448898,103.757251128701
2205,425 CHOA CHU KANG AVE 4,1.38121893045435,103.739482403988
2206,687B CHOA CHU KANG DR,1.40440569281917,103.750668870917
2207,543 CHOA CHU KANG ST 52,1.39402627739183,103.744121079543
2208,692B CHOA CHU KANG CRES,1.40067815960728,103.751377169268
2209,469 CHOA CHU KANG AVE 3,1.37779477244622,103.73737904885
2210,611 CHOA CHU KANG ST 62,1.39974204768206,103.743861775626
2211,281 CHOA CHU KANG AVE 3,1.38032442970476,103.74259978067
2212,276 CHOA CHU KANG AVE 2,1.3795686389922,103.744327188173
2213,433 CHOA CHU KANG AVE 4,1.38493078338858,103.741771823351
2214,792 CHOA CHU KANG NTH 6,1.39516601250141,103.749224044069
2215,569 CHOA CHU KANG ST 52,1.39608478870921,103.746374587961
2216,340 CHOA CHU KANG LOOP,1.38409830722396,103.74549899545
2217,217 CHOA CHU KANG CTRL,1.38335694185996,103.746605997144
2218,638 CHOA CHU KANG ST 64,1.39780651380058,103.748372512668
2219,680 CHOA CHU KANG CRES,1.40333610825505,103.745131655848
2220,13 TECK WHYE LANE,1.37894634652916,103.755847939018
2221,484B CHOA CHU KANG AVE 5,1.37623030762822,103.736338345807
2222,248 CHOA CHU KANG AVE 2,1.37900459646071,103.745926026056
2223,423 CHOA CHU KANG AVE 4,1.3820241469387,103.740310723833
2224,690D CHOA CHU KANG CRES,1.4019620367156,103.751987230663
2225,687D CHOA CHU KANG DR,1.40368580815325,103.751581291592
2226,550 CHOA CHU KANG ST 52,1.39401069858338,103.742692606674
2227,156 JLN TECK WHYE,1.37883825439681,103.756635416804
2228,470 CHOA CHU KANG AVE 3,1.37817751599485,103.737107245589
2229,658 CHOA CHU KANG CRES,1.40075418778953,103.749259984055
2230,665 CHOA CHU KANG CRES,1.40199745834198,103.750078423488
2231,770 CHOA CHU KANG ST 54,1.39483873062804,103.750352449501
2232,607 CHOA CHU KANG ST 62,1.39901658579842,103.744182210841
2233,564 CHOA CHU KANG ST 52,1.39540526484437,103.745422901275
2234,511 CHOA CHU KANG ST 51,1.38933738267797,103.740876076316
2235,305 CHOA CHU KANG AVE 4,1.38432785634159,103.742917135674
2236,784 CHOA CHU KANG DR,1.3947072213297,103.747269527804
2237,618 CHOA CHU KANG NTH 7,1.4003500962761,103.746992957921
2238,632 CHOA CHU KANG NTH 6,1.39669111215807,103.748579728146
2239,343 CHOA CHU KANG LOOP,1.38341750127746,103.745686287938
2240,273 CHOA CHU KANG AVE 2,1.37925043437799,103.743072730416
2241,602 CHOA CHU KANG ST 62,1.39724418180374,103.74450129645
2242,662 CHOA CHU KANG CRES,1.40147482251423,103.750791419199
2243,759 CHOA CHU KANG NTH 5,1.3932185910197,103.74674083544
2244,601 CHOA CHU KANG ST 62,1.39692772121884,103.744901171214
2245,768 CHOA CHU KANG ST 54,1.39413096576965,103.750007410677
2246,635 CHOA CHU KANG NTH 6,1.39737094150025,103.749602912203
2247,506 WEST COAST DR,1.31251696940456,103.760867377122
2248,507 WEST COAST DR,1.31207968902337,103.760802118745
2249,728 CLEMENTI WEST ST 2,1.30520206759029,103.763833368922
2250,508 WEST COAST DR,1.31165973523805,103.761761494233
2251,730 CLEMENTI WEST ST 2,1.304777153125,103.763121970707
2252,334 CLEMENTI AVE 2,1.31518502692041,103.768432708555
2253,518 WEST COAST RD,1.30821759885498,103.758943172302
2254,329 CLEMENTI AVE 2,1.31306718149221,103.767339299757
2255,379 CLEMENTI AVE 5,1.31797801720797,103.767831518404
2256,105 CLEMENTI ST 12,1.32271179028812,103.76988810369
2257,716 CLEMENTI WEST ST 2,1.3019178771328,103.763073374343
2258,410 C'WEALTH AVE WEST,1.31144123230238,103.769691998438
2259,380 CLEMENTI AVE 5,1.31834429050422,103.767572030573
2260,460 CLEMENTI AVE 3,1.31115141655133,103.766935151813
2261,118 CLEMENTI ST 13,1.32491798651946,103.771891149087
2262,70 CIRCUIT RD,1.32519591330303,103.888039969791
2263,34 CIRCUIT RD,1.32904361761824,103.887438053241
2264,49 CIRCUIT RD,1.32513240286821,103.885610754075
2265,37 CIRCUIT RD,1.32817782362465,103.886478352658
2266,19 BALAM RD,1.33142362640009,103.887410301919
2267,47 CIRCUIT RD,1.32577527145564,103.885703636114
2268,57 CIRCUIT RD,1.32472311721669,103.886685702383
2269,40 CIRCUIT RD,1.32767695905654,103.886264654446
2270,59 CIRCUIT RD,1.3252487729987,103.886757553674
2271,20 EUNOS CRES,1.32465648439267,103.903243112164
2272,97 ALJUNIED CRES,1.32130121230561,103.885672031668
2273,112 ALJUNIED CRES,1.32041804730607,103.885098713079
2274,95 ALJUNIED CRES,1.32170329030889,103.886195689242
2275,343 UBI AVE 1,1.32650665598538,103.900492068781
2276,301 UBI AVE 1,1.33112979937694,103.902013156859
2277,122 GEYLANG EAST CTRL,1.31767950785904,103.884971551423
2278,127 GEYLANG EAST AVE 1,1.31772915006821,103.887759947867
2279,10 EUNOS CRES,1.32228655863065,103.902720513959
2280,11 PINE CL,1.30811264174982,103.882693800726
2281,2A GEYLANG SERAI,1.31699648623217,103.897748935672
2282,32 EUNOS CRES,1.32029253511763,103.901355995305
2283,35 EUNOS CRES,1.32110753889088,103.901372601594
2284,33 EUNOS CRES,1.32018325530871,103.90080491512
2285,27 BALAM RD,1.3303081156604,103.8863082196
2286,105 ALJUNIED CRES,1.31946862097465,103.882751492944
2287,124 GEYLANG EAST AVE 1,1.31838863767065,103.8866756731
2288,53 PIPIT RD,1.32399305603529,103.886692720017
2289,681 HOUGANG AVE 8,1.37311063009805,103.885636629182
2290,1 HOUGANG AVE 3,1.36413097349222,103.89300132385
2291,243 HOUGANG ST 22,1.35764144948127,103.891702601254
2292,684 HOUGANG AVE 8,1.3739584050047,103.886898456705
2293,620 HOUGANG AVE 8,1.3701440065551,103.883968140531
2294,113 HOUGANG AVE 1,1.35356905255693,103.888705665044
2295,102 HOUGANG AVE 1,1.35496446293882,103.890855054687
2296,241 HOUGANG ST 22,1.35650868784233,103.891840640482
2297,658 HOUGANG AVE 8,1.3733793738112,103.882388337974
2298,112 HOUGANG AVE 1,1.35442181063898,103.888557768191
2299,142 LOR AH SOO,1.35302664004115,103.882887594334
2300,601 HOUGANG AVE 4,1.37067892109565,103.887136594745
2301,252 HOUGANG AVE 3,1.36016521545473,103.892711655243
2302,607 HOUGANG AVE 4,1.3702520267426,103.886157677641
2303,354 HOUGANG AVE 7,1.37240832629388,103.899433277247
2304,706 HOUGANG AVE 2,1.36596036769891,103.888646476566
2305,938 HOUGANG ST 92,1.3742877202562,103.879678550369
2306,939 HOUGANG ST 92,1.37395824754613,103.879695215818
2307,541 HOUGANG AVE 8,1.37746143213216,103.891272654803
2308,101 HOUGANG AVE 1,1.35493747800562,103.891360573947
2309,626 HOUGANG AVE 8,1.36981324055211,103.882210989427
2310,925 HOUGANG ST 91,1.37670584605136,103.882497236424
2311,448 HOUGANG AVE 10,1.37911514056099,103.895119125321
2312,406 HOUGANG AVE 10,1.37363949194651,103.896187665708
2313,575 HOUGANG ST 51,1.37793979527584,103.88697661055
2314,707 HOUGANG AVE 2,1.36627946045205,103.888808928523
2315,444 HOUGANG AVE 8,1.37948290397073,103.893847652197
2316,167 HOUGANG AVE 1,1.35181593598792,103.888448131093
2317,421 HOUGANG AVE 10,1.37542347327419,103.894728671793
2318,452 HOUGANG AVE 10,1.37878814570674,103.896368955749
2319,981C BUANGKOK CRES,1.38044801592325,103.879579342737
2320,655 HOUGANG AVE 8,1.37304728126508,103.881935611166
2321,325 HOUGANG AVE 7,1.36758838065526,103.898880189886
2322,553 HOUGANG ST 51,1.37912950419349,103.890376362574
2323,570 HOUGANG ST 51,1.37796504160946,103.888219983131
2324,409 HOUGANG AVE 10,1.37369229134185,103.895116210204
2325,302 HOUGANG AVE 5,1.36851824459992,103.894583868849
2326,972 HOUGANG ST 91,1.37822040565811,103.879420458522
2327,639 HOUGANG AVE 8,1.37051742775071,103.879783573789
2328,563 HOUGANG ST 51,1.3799337881484,103.888654264387
2329,698C HOUGANG ST 52,1.37525196763041,103.888186047391
2330,144 LOR AH SOO,1.35197715513941,103.883313455892
2331,522 HOUGANG AVE 6,1.37342466470781,103.891856909799
2332,237 HOUGANG ST 21,1.35662141874805,103.888857749393
2333,39 TEBAN GDNS RD,1.32136881127061,103.742845114726
2334,415 PANDAN GDNS,1.32076543342048,103.748258626828
2335,253 JURONG EAST ST 24,1.34318835786153,103.73678575382
2336,341 JURONG EAST AVE 1,1.34920755762646,103.731256052741
2337,250 JURONG EAST ST 24,1.34265327777661,103.739976995418
2338,411 PANDAN GDNS,1.31902239271028,103.746691863405
2339,101 JURONG EAST ST 13,1.33701100762294,103.738787314099
2340,251 JURONG EAST ST 24,1.34316585637535,103.73967649195
2341,402 PANDAN GDNS,1.32075547790486,103.74951968623
2342,217 JURONG EAST ST 21,1.33996762299816,103.738041056685
2343,316 JURONG EAST ST 32,1.34600652304498,103.732079816476
2344,207 JURONG EAST ST 21,1.33789037717129,103.742428065764
2345,331 JURONG EAST AVE 1,1.35082650419629,103.73042009299
2346,226 JURONG EAST ST 21,1.34140471346947,103.735843456176
2347,212 JURONG EAST ST 21,1.33909401436064,103.740391980229
2348,219A JURONG EAST ST 21,1.34060750883164,103.737453992981
2349,990B JURONG WEST ST 93,1.3352775088019,103.694776239422
2350,121 YUAN CHING RD,1.33570402533121,103.724078165253
2351,122 YUAN CHING RD,1.33598546940987,103.72386599203
2352,211 BOON LAY PL,1.34824122465841,103.7140978842
2353,490 JURONG WEST AVE 1,1.3495885100502,103.727240414439
2354,501 JURONG WEST ST 51,1.35038413736599,103.719025555996
2355,492 JURONG WEST ST 41,1.35008503080761,103.724757267597
2356,487 JURONG WEST AVE 1,1.34872511571948,103.72724315066
2357,527 JURONG WEST ST 52,1.34788416536561,103.716417393401
2358,424 JURONG WEST AVE 1,1.35105755054314,103.724885928904
2359,925 JURONG WEST ST 92,1.34014998251696,103.689146387922
2360,521 JURONG WEST ST 52,1.34659254352768,103.717247558535
2361,338B KANG CHING RD,1.33813942890641,103.72191384164
2362,511 JURONG WEST ST 52,1.34779267211314,103.71959110524
2363,339D KANG CHING RD,1.33875703748672,103.72215701993
2364,433 JURONG WEST ST 42,1.3527798445309,103.722858578257
2365,824 JURONG WEST ST 81,1.34640004716841,103.69413936089
2366,945 JURONG WEST ST 91,1.34423929257627,103.690130101882
2367,746 JURONG WEST ST 73,1.3474046679627,103.698119138036
2368,961 JURONG WEST ST 92,1.34128694894302,103.692069415924
2369,838 JURONG WEST ST 81,1.34384901678586,103.6935080903
2370,557 JURONG WEST ST 42,1.35399275101832,103.718567124767
2371,751 JURONG WEST ST 73,1.34760958144611,103.699227740175
2372,180 YUNG SHENG RD,1.33369142178284,103.72126635519
2373,839 JURONG WEST ST 81,1.34357907005993,103.69277172197
2374,730 JURONG WEST ST 72,1.34610886408457,103.698426986147
2375,854 JURONG WEST ST 81,1.34731625275917,103.69606144333
2376,980 JURONG WEST ST 93,1.33911774809754,103.693671500024
2377,706 JURONG WEST ST 71,1.34122919260209,103.694393602769
2378,667C JURONG WEST ST 65,1.34114842114912,103.702295748842
2379,541 JURONG WEST AVE 1,1.35104298967476,103.715983010132
2380,520 JURONG WEST ST 52,1.34609883764925,103.717876373079
2381,323 TAH CHING RD,1.3368180785281,103.723914562532
2382,649B JURONG WEST ST 61,1.33796673439806,103.698122457656
2383,649A JURONG WEST ST 61,1.33802845810167,103.697356787497
2384,476 JURONG WEST ST 41,1.34771574253853,103.7241842095
2385,351 CORPORATION DR,1.33911208494499,103.719850652771
2386,644 JURONG WEST ST 61,1.33959189050404,103.696357637705
2387,663A JURONG WEST ST 65,1.33853145939344,103.701545131576
2388,518 JURONG WEST ST 52,1.34508680809242,103.717978488016
2389,271C JURONG WEST ST 24,1.35015314493401,103.704293139292
2390,276C JURONG WEST ST 25,1.35323553027461,103.704442590627
2391,552 JURONG WEST ST 42,1.35275290532096,103.717763434614
2392,461 JURONG WEST ST 41,1.34955642619511,103.720801288376
2393,819 JURONG WEST ST 81,1.34578393651511,103.69498617757
2394,902 JURONG WEST ST 91,1.33911645731896,103.686609779665
2395,267 BOON LAY DR,1.34644748042226,103.706946815266
2396,676B JURONG WEST ST 64,1.34600218842428,103.70418922292
2397,677A JURONG WEST ST 64,1.34563047616405,103.705038025438
2398,337C TAH CHING RD,1.33719034617161,103.722003986224
2399,337D TAH CHING RD,1.33733224567145,103.721601005091
2400,653A JURONG WEST ST 61,1.3368913768574,103.696638809163
2401,678A JURONG WEST ST 64,1.34508009611217,103.704400730049
2402,401 JURONG WEST ST 42,1.3534249409359,103.721442695629
2403,639 JURONG WEST ST 61,1.34069571720843,103.696884325523
2404,986A JURONG WEST ST 93,1.33713269339857,103.695109353427
2405,624 JURONG WEST ST 61,1.34078438355043,103.697876125215
2406,987A JURONG WEST ST 93,1.33652389687164,103.694493942627
2407,408 JURONG WEST ST 42,1.35478633435811,103.722563908677
2408,656A JURONG WEST ST 61,1.33536857501406,103.699358001955
2409,409 JURONG WEST ST 42,1.3540979191025,103.72532473987
2410,405 JURONG WEST ST 42,1.35422127854017,103.721439265395
2411,407 JURONG WEST ST 42,1.35489444765725,103.721256064307
2412,669B JURONG WEST ST 64,1.34284965706275,103.702804278151
2413,613 JURONG WEST ST 62,1.33978250520383,103.700667734162
2414,681A JURONG WEST CTRL 1,1.34440862166322,103.705195220433
2415,63 KALLANG BAHRU,1.32100020851204,103.868321383856
2416,77 LOR LIMAU,1.32504567583472,103.854762707954
2417,98 WHAMPOA DR,1.32158068709129,103.854150953187
2418,43 BENDEMEER RD,1.32112499272338,103.865833285976
2419,5 JLN BATU,1.30156359677462,103.884028473673
2420,30 BENDEMEER RD,1.31909343822193,103.863905325578
2421,1 KG KAYU RD,1.30355769675629,103.883796413118
2422,8 ST. GEORGE'S LANE,1.32357575802378,103.859877235646
2423,6 ST. GEORGE'S LANE,1.32328058266215,103.858879246968
2424,467 NTH BRIDGE RD,1.30522205395223,103.862906450772
2425,685 RACE COURSE RD,1.31400583508364,103.856831276139
2426,34 WHAMPOA WEST,1.32050169556608,103.863341271367
2427,12 KG ARANG RD,1.30082885462595,103.883694825656
2428,62 JLN MA'MOR,1.32811740290432,103.857554640243
2429,53 JLN MA'MOR,1.32827853904357,103.856097361404
2430,15 BEACH RD,1.30334823372441,103.863134272442
2431,94 WHAMPOA DR,1.32197941678427,103.855754340847
2432,17 ST. GEORGE'S RD,1.32390529731655,103.862384547944
2433,15 UPP BOON KENG RD,1.3158732490877,103.871296185183
2434,3D UPP BOON KENG RD,1.31329783863328,103.872837648285
2435,3B UPP BOON KENG RD,1.31429873353526,103.872828236608
2436,38A BENDEMEER RD,1.32005797775204,103.866939439236
2437,53 GEYLANG BAHRU,1.32432231336421,103.868159565036
2438,21 ST. GEORGE'S RD,1.32478615314534,103.862194367527
2439,39 CAMBRIDGE RD,1.31633807257608,103.848468483993
2440,30 JLN BAHAGIA,1.32574105577942,103.858108254641
2441,111 WHAMPOA RD,1.32658975917056,103.856187917486
2442,64 MARINE DR,1.3021128018146,103.909481434662
2443,57 MARINE TER,1.30624749596698,103.915275474904
2444,47 MARINE CRES,1.30572354541959,103.91253050447
2445,17 MARINE TER,1.30376782197877,103.914176046886
2446,1 MARINE TER,1.30482902187779,103.918614976369
2447,78 MARINE DR,1.30155231275164,103.908408095825
2448,216 PASIR RIS ST 21,1.36902276309277,103.960913206652
2449,451 PASIR RIS DR 6,1.37148485289055,103.958096936477
2450,114 PASIR RIS ST 11,1.36845058392966,103.954961424604
2451,759 PASIR RIS ST 71,1.37647221006,103.932761813675
2452,257 PASIR RIS ST 21,1.36705970665564,103.96369794683
2453,117 PASIR RIS ST 11,1.36789487704032,103.954721651011
2454,551 PASIR RIS ST 51,1.36736981596041,103.953118181493
2455,760 PASIR RIS ST 71,1.37640020264297,103.933539788895
2456,118 PASIR RIS ST 11,1.36714920047941,103.954805267521
2457,700 PASIR RIS DR 10,1.38026600808605,103.938319673923
2458,211 PASIR RIS ST 21,1.36719431144441,103.96115264966
2459,185 PASIR RIS ST 11,1.36573012825405,103.959903670796
2460,518 PASIR RIS ST 52,1.37438915047744,103.94460331298
2461,561 PASIR RIS ST 51,1.36701303343966,103.950865060003
2462,570 PASIR RIS ST 53,1.37276905622506,103.946510452269
2463,417 PASIR RIS DR 6,1.37193962542694,103.955451668479
2464,572 PASIR RIS ST 53,1.37352014045406,103.945615490863
2465,139 PASIR RIS ST 11,1.3635179863635,103.959586721477
2466,145 PASIR RIS ST 11,1.36321945235415,103.960831858806
2467,776 PASIR RIS ST 71,1.37461117497015,103.937175821555
2468,641 PASIR RIS DR 1,1.37641706690396,103.939594208675
2469,628 PASIR RIS DR 3,1.37901367188497,103.940999736355
2470,188 PASIR RIS ST 12,1.36529812070636,103.959160173062
2471,560 PASIR RIS ST 51,1.36676999858984,103.950425468295
2472,192 PASIR RIS ST 12,1.36624733354053,103.959056947733
2473,521 PASIR RIS ST 52,1.37358084217304,103.94436502031
2474,764 PASIR RIS ST 71,1.37625622708297,103.934473869329
2475,721 PASIR RIS ST 72,1.3814623557979,103.936332074831
