,address,latitude,longitude,distance2cbd
1516,623 JURONG WEST ST 61,1.34032757892166,103.698247310085,18.041904962182066
1517,826 JURONG WEST ST 81,1.34604948706974,103.694422327664,18.65387145646343
1518,832 JURONG WEST ST 81,1.34402411393529,103.695220414893,18.494238906897007
1519,403 JURONG WEST ST 42,1.35383921849512,103.721479697852,16.228747984257982
1520,834 JURONG WEST ST 81,1.34308929877175,103.694054279271,18.582392613731784
1521,836 JURONG WEST ST 81,1.34263096431938,103.693464895067,18.627857725213524
1522,406 JURONG WEST ST 42,1.35431435538399,103.722395940054,16.16148151897017
1523,268B BOON LAY DR,1.34749415546441,103.70794092817,17.309317638255735
1524,747 JURONG WEST ST 73,1.34761575693698,103.697320999848,18.412682634424147
1525,679C JURONG WEST CTRL 1,1.34392315743643,103.706395562005,17.323548939686816
1526,686A JURONG WEST CTRL 1,1.34174841752629,103.704794256868,17.406482840557608
1527,460 JURONG WEST ST 41,1.34991931821997,103.720692262748,16.118133709689346
1528,413 JURONG WEST ST 42,1.35327579127819,103.725111457509,15.840117256153153
1529,546 JURONG WEST ST 42,1.35270020453812,103.715217116167,16.800386806714613
1530,625 JURONG WEST ST 61,1.34152011714806,103.698796952856,18.026875057697545
1531,663C JURONG WEST ST 65,1.33804531435801,103.702429711458,17.52030550996481
1532,657A JURONG WEST ST 65,1.33541318020516,103.700289313311,17.657786713024024
1533,672A JURONG WEST ST 65,1.34372474655062,103.700939148875,17.8844601843589
1534,737 JURONG WEST ST 75,1.34674600665671,103.701159880168,17.97947326844344
1535,354 KANG CHING RD,1.33915788503787,103.720931350298,15.624616572762193
1536,667A JURONG WEST ST 65,1.34175856139895,103.701490370658,17.752857653152734
1537,664D JURONG WEST ST 64,1.33894641102536,103.702784352226,17.514685935636503
1538,510 JURONG WEST ST 52,1.3483779798726,103.719448323487,16.17239636916045
1539,608 JURONG WEST ST 65,1.33797471643971,103.700171739975,17.756452426236486
1540,274D JURONG WEST AVE 3,1.35219891849799,103.704379929183,17.876748143569486
1541,743 JURONG WEST ST 73,1.34729337076872,103.699193658222,18.205386322505284
1542,276B JURONG WEST AVE 3,1.35266387212157,103.704448082084,17.89028752372241
1543,949 JURONG WEST ST 91,1.34332966235335,103.69167853351,18.840974913242263
1544,271B JURONG WEST ST 24,1.35050460657034,103.704250604883,17.816396459164057
1545,845 JURONG WEST ST 81,1.34457643695046,103.691839729263,18.86930142205743
1546,953 JURONG WEST ST 91,1.34234942956379,103.690874115788,18.890874568246524
1547,272C JURONG WEST ST 24,1.3509147418282,103.704627623472,17.79542834986106
1548,177 YUNG SHENG RD,1.33332045172975,103.721308656123,15.362787528955046
1549,271D JURONG WEST ST 24,1.35003507101178,103.704907936078,17.728835912112206
1550,739 JURONG WEST ST 73,1.34617365805921,103.69997866645,18.0794687719158
1551,673C JURONG WEST ST 65,1.34471213524955,103.701313082539,17.883423652432462
1552,198 BOON LAY DR,1.3444211304079,103.714343745983,16.521123624990047
1553,648C JURONG WEST ST 61,1.33896761050208,103.697949800478,18.025646697095556
1554,661A JURONG WEST ST 64,1.33567944605321,103.705141174139,17.152005217277942
1555,641 JURONG WEST ST 61,1.34066811398303,103.696356784294,18.253282048522863
1556,443 JURONG WEST AVE 1,1.35180253711599,103.720394145176,16.23761826465941
1557,654B JURONG WEST ST 61,1.33616115230184,103.697939902097,17.932017663568846
1558,654C JURONG WEST ST 61,1.33584465764231,103.697293247097,17.99041214936308
1559,652C JURONG WEST ST 61,1.33664254892288,103.697202755036,18.026188032255117
1560,427 JURONG WEST AVE 1,1.35131373566097,103.725596710632,15.69403335723012
1561,766 JURONG WEST ST 74,1.34980497668919,103.697761922949,18.45520446068808
1562,661C JURONG WEST ST 64,1.33607703951673,103.705050161682,17.17521192521129
1563,532 JURONG WEST ST 52,1.34914510993285,103.716015402933,16.555556013695266
1564,685A JURONG WEST ST 64,1.34325837557548,103.704160122681,17.530362812826926
1565,523 JURONG WEST ST 52,1.34675547648094,103.716157823017,16.434779491195517
1566,517C JURONG WEST ST 52,1.34493630769122,103.720024635155,15.95998109006786
1567,906 JURONG WEST ST 91,1.34122050548925,103.685228417825,19.4493504697509
1568,754 JURONG WEST ST 74,1.34866492550953,103.70037705391,18.138177970276306
1569,159 YUNG PING RD,1.32928599309236,103.72238572895,15.10867327773951
1570,671B JURONG WEST ST 65,1.34395979895533,103.701895501679,17.79362147531586
1571,410 JURONG WEST ST 42,1.35367352760289,103.726384287671,15.734444014433116
1572,714 JURONG WEST ST 71,1.34312002954325,103.696674975217,18.308260619162112
1573,470 JURONG WEST ST 41,1.34812456721799,103.721159144251,15.98751987817364
1574,8 JLN BATU,1.33610036488474,103.78784878362,8.88664422159148
1575,44 BENDEMEER RD,1.32226013692281,103.86662310263,4.137390241812957
1576,86 WHAMPOA DR,1.32314598295591,103.855879621151,3.9180620717587753
1577,76 LOR LIMAU,1.32502427886167,103.854232129189,4.108195701376255
1578,82 WHAMPOA DR,1.32387379240679,103.856482753763,4.006211648969975
1579,2 ST. GEORGE'S RD,1.3234256745592,103.860686612229,4.0455842989188735
1580,23 ST. GEORGE'S RD,1.32499291341079,103.863049863163,4.283293028240145
1581,107 TOWNER RD,1.31979508625986,103.860435814245,3.650217836585487
1582,468 NTH BRIDGE RD,1.30539150676389,103.863222183958,2.3105491113618526
1583,124 MCNAIR RD,1.31834857200372,103.8560612412,3.3945277719651377
1584,28 BENDEMEER RD,1.31869832503738,103.863232193576,3.6305598623337634
1585,14 KG ARANG RD,1.30017763078184,103.884043220585,3.8362109222716585
1586,55 JLN BAHAGIA,1.32804097925819,103.856665912067,4.465894722032034
1587,18 ST. GEORGE'S RD,1.32406159729828,103.862833773877,4.177790189796788
1588,50 DORSET RD,1.3131547875762,103.850908276253,2.788387568928086
1589,5 BOON KENG RD,1.31261985181285,103.87252513932,3.5731916648367648
1590,2C UPP BOON KENG RD,1.3131279690448,103.871737005665,3.560913953923638
1591,22 ST. GEORGE'S RD,1.32520475650307,103.862445341683,4.286589471044464
1592,4C ST. GEORGE'S LANE,1.32219497416293,103.860831758253,3.917906276789214
1593,105 JLN RAJAH,1.32857909987613,103.85387252356,4.498234257580328
1594,7 MARINE TER,1.30409794254107,103.917275409766,7.504063962242749
1595,67 MARINE DR,1.30445743674353,103.909602924396,6.688525897501139
1596,46 MARINE CRES,1.30510240111456,103.91266479937,7.035856158204393
1597,33 MARINE CRES,1.30264896606627,103.912184784558,6.915704582413119
1598,31 MARINE CRES,1.30370556638513,103.911444787591,6.864393473702003
1599,13 MARINE TER,1.30404168480361,103.915575511946,7.31893575443839
1600,73 MARINE DR,1.30380541604563,103.908362369014,6.536107441659845
1601,4 CHANGI VILLAGE RD,1.38909635615366,103.98746284567,18.790369781920724
1602,426 PASIR RIS DR 6,1.36996833213481,103.956002614221,14.723046401040431
1603,427 PASIR RIS DR 6,1.37030649259799,103.956014968641,14.747188739190054
1604,112 PASIR RIS ST 11,1.36770577441558,103.955796373988,14.552016703420598
1605,631 PASIR RIS DR 3,1.37884921207101,103.940179965915,14.064019631790636
1606,416 PASIR RIS DR 6,1.37163660120977,103.955620745818,14.804183473820332
1607,149 PASIR RIS ST 13,1.36155035352404,103.962008512252,14.720856985951434
1608,769 PASIR RIS ST 71,1.37510622714738,103.9351471761,13.376925712410632
1609,233 PASIR RIS DR 4,1.37410323410336,103.961991002637,15.529757951873979
1610,513 PASIR RIS ST 52,1.37517789596632,103.943569595629,14.0486854670208
1611,773 PASIR RIS ST 71,1.37478843608331,103.936353940299,13.445299376852395
1612,479 PASIR RIS DR 4,1.37517714700663,103.959207233132,15.360545195154913
1613,477 PASIR RIS DR 6,1.37447595603468,103.958441823841,15.245567699550117
1614,119 PASIR RIS ST 11,1.36752490300235,103.954781393933,14.45014002489226
1615,612 ELIAS RD,1.3746298510128,103.942021009739,13.881971636139758
1616,113 PASIR RIS ST 11,1.36805525886307,103.955767151318,14.57288452644951
1617,718 PASIR RIS ST 72,1.38244315383458,103.936371378227,14.063537804814835
1618,229 PASIR RIS ST 21,1.37268853524266,103.961778642664,15.415526226601454
1619,272 PASIR RIS ST 21,1.36465718880936,103.964721788076,15.162858787378852
1620,407 PASIR RIS DR 6,1.37362757229605,103.954517357402,14.84801328141448
1621,194 PASIR RIS ST 12,1.36598903322534,103.959675291333,14.786126609344139
1622,140 PASIR RIS ST 11,1.36394845899024,103.959181035972,14.610568669680355
1623,106 PASIR RIS ST 12,1.36801255048337,103.95765313312,14.737272518430677
1624,198 PASIR RIS ST 12,1.36697256341726,103.960009214113,14.879917782507052
1625,227 PASIR RIS ST 21,1.37166868291671,103.961763681659,15.345919373155526
1626,274 PASIR RIS ST 21,1.36434002216723,103.964028907972,15.07933011178205
1627,766 PASIR RIS ST 71,1.37573322039303,103.936088549627,13.49955791580213
1628,240 PASIR RIS ST 21,1.37336872347599,103.962796974808,15.551235342293554
1629,208 PASIR RIS ST 21,1.36624948871012,103.961918466487,15.006155769355162
1630,159 PASIR RIS ST 13,1.36374403779246,103.961284660576,14.789877302436635
1631,223 PASIR RIS ST 21,1.37064325604553,103.961453770838,15.250175763224494
1632,239 PASIR RIS ST 21,1.37319323483764,103.963384554912,15.591498020571503
1633,538 PASIR RIS ST 51,1.36958955845832,103.950289388629,14.200892040483545
1634,471 PASIR RIS DR 6,1.37415624476148,103.957817720179,15.169314498413591
1635,128A PUNGGOL FIELD WALK,1.39354226277371,103.912428475975,13.485836892308008
1636,175B PUNGGOL FIELD,1.39777053141822,103.908647567441,13.693109776724935
1637,175C PUNGGOL FIELD,1.39813468812652,103.908148099382,13.703297383387039
1638,134 EDGEDALE PLAINS,1.39233540545797,103.91018078305,13.245964053114408
1639,116 EDGEFIELD PLAINS,1.39541568018681,103.906912210986,13.373042582646574
1640,637C PUNGGOL DR,1.39917980664379,103.915006560993,14.169253702083147
1641,163B PUNGGOL CTRL,1.39563022035357,103.913772153731,13.760562520564733
1642,167B PUNGGOL EAST,1.39422713582442,103.914977357333,13.694936197843214
1643,128D PUNGGOL FIELD WALK,1.39296771940163,103.911961953324,13.404858652665016
1644,126D EDGEDALE PLAINS,1.39378388948021,103.910981491609,13.42924682248668
1645,138 EDGEDALE PLAINS,1.39277115890643,103.909796213697,13.26709064234786
1646,174D EDGEDALE PLAINS,1.39749399878583,103.90998737562,13.735683138992306
1647,191 PUNGGOL CTRL,1.39951250463624,103.909752732647,13.920778826445531
1648,102D PUNGGOL FIELD,1.39848070795436,103.905249752459,13.593070827988843
1649,176A EDGEFIELD PLAINS,1.39886078121897,103.908266622301,13.78073975036896
1650,105C EDGEFIELD PLAINS,1.39767203537129,103.905598767902,13.529879362847648
1651,176C EDGEFIELD PLAINS,1.39831055285523,103.90878367744,13.753070609040892
1652,638B PUNGGOL DR,1.39982443379455,103.915138951352,14.238457995228474
1653,102B PUNGGOL FIELD,1.39908525778671,103.905471407838,13.663973673821424
1654,110B PUNGGOL FIELD,1.39566023887701,103.909627012363,13.538100106160897
1655,637B PUNGGOL DR,1.3994959700372,103.914954508817,14.196739606971924
1656,204A PUNGGOL FIELD,1.39877827554853,103.902910892565,13.511000839625824
1657,649 PUNGGOL CTRL,1.39723823677621,103.914915439766,13.978211997775148
1658,199D PUNGGOL FIELD,1.40045544227107,103.906207948142,13.836073251759284
1659,175D PUNGGOL FIELD,1.39847059579432,103.90776934521,13.71713364544849
1660,297 PUNGGOL CTRL,1.40219121316972,103.905451936385,13.972719655155537
1661,102A PUNGGOL FIELD,1.39883318313425,103.905783553043,13.654165675378382
1662,641A PUNGGOL DR,1.39855482327723,103.917001591598,14.221331595159521
1663,162B PUNGGOL CTRL,1.39627216146094,103.914537839865,13.864752355318679
1664,115 EDGEFIELD PLAINS,1.39512854654351,103.907258380479,13.3625945815996
1665,85 C'WEALTH CL,1.30407495261872,103.79933169089,6.103616677986033
1666,5 GHIM MOH RD,1.31269310627626,103.788308828224,7.575410373700793
1667,165 STIRLING RD,1.29076405683553,103.801916448458,5.558531955423563
1668,101 C'WEALTH CRES,1.30805159231327,103.800842814413,6.089337805315404
1669,90 C'WEALTH DR,1.30542325975214,103.799674631374,6.112591058795606
1670,168 STIRLING RD,1.29002050735811,103.80318804437,5.413146992496434
1671,32 HOLLAND CL,1.3061849004873,103.796881195835,6.434183462980112
1672,5 DOVER CRES,1.30406012764311,103.782637200936,7.898845843524918
1673,3 DOVER RD,1.30373592079542,103.782443789544,7.9118336775298514
1674,169 STIRLING RD,1.29043486528791,103.803105948762,5.424399883895354
1675,47 HOLLAND DR,1.30853249504926,103.792385082436,6.991272519407944
1676,23A QUEEN'S CL,1.29429993967601,103.799725944793,5.835967061008542
1677,160 MEI LING ST,1.29209690708572,103.804229821165,5.312173103375616
1678,23B QUEEN'S CL,1.29407333493258,103.800026532056,5.7997815516487625
1679,83 STRATHMORE AVE,1.29464286416414,103.808263951097,4.899571258216124
1680,7 C'WEALTH AVE,1.30645647691157,103.794765623549,6.667334630002694
1681,89 TANGLIN HALT RD,1.30120035372775,103.798921874569,6.06271321584548
1682,90 TANGLIN HALT RD,1.30051700920519,103.79897627676,6.0390100452972435
1683,52 STRATHMORE AVE,1.29331314480289,103.808253434532,4.880700567762938
1684,130 CLARENCE LANE,1.29272126693676,103.814835714007,4.145692980431538
1685,8 GHIM MOH RD,1.31057227583682,103.787643069812,7.563803090496421
1686,13 DOVER CL EAST,1.30537011229366,103.786079519406,7.5616944665069665
1687,58 STRATHMORE AVE,1.29308496028867,103.810788903719,4.597558315462585
1688,62A STRATHMORE AVE,1.29438697520562,103.811426489782,4.547440366567971
1689,314 SEMBAWANG DR,1.44369870028224,103.821192155791,17.554857230617376
1690,482 ADMIRALTY LINK,1.45543968418756,103.815460900731,18.955850283599297
1691,479 SEMBAWANG DR,1.45244222327433,103.815808054796,18.623820995828595
1692,340A SEMBAWANG CL,1.44753390062501,103.81789234547,18.04424301127803
1693,473 SEMBAWANG DR,1.45133628212005,103.816522350208,18.48737328163868
1694,425 CANBERRA RD,1.4543786727951,103.818678117563,18.76768720661245
1695,403 ADMIRALTY LINK,1.45391726002344,103.816130138927,18.775534567170286
1696,323 SEMBAWANG CL,1.44509125244238,103.81807503418,17.77590197543104
1697,589A MONTREAL DR,1.44970161541843,103.825767137323,18.11818033754291
1698,341A SEMBAWANG CL,1.44757636464401,103.818609770738,18.032319172408688
1699,350B CANBERRA RD,1.45007343308879,103.820762984254,18.2558433596151
1700,308 CANBERRA RD,1.44632693492685,103.821744465946,17.828417670425818
1701,509B WELLINGTON CIRCLE,1.45328536421439,103.821213227146,18.59548273680612
1702,489 ADMIRALTY LINK,1.45495119192133,103.816819778829,18.871320610232043
1703,466C SEMBAWANG DR,1.45588056867505,103.813146773816,19.059924907765517
1704,469 ADMIRALTY DR,1.4485318461902,103.814038812764,18.246099139624388
1705,469B ADMIRALTY DR,1.44826812204429,103.813348364213,18.235592912759067
1706,487 ADMIRALTY LINK,1.45545241379364,103.816118262593,18.941760946242294
1707,418 CANBERRA RD,1.45235459621765,103.819266367388,18.53538985930391
1708,484 ADMIRALTY LINK,1.45707121613828,103.815308448775,19.13573740239157
1709,480 SEMBAWANG DR,1.45220212566522,103.815168664829,18.613341833672013
1710,404 ADMIRALTY LINK,1.45356650489638,103.816469172419,18.72967425490508
1711,421 CANBERRA RD,1.45299061364993,103.818532777338,18.620421337278454
1712,588C MONTREAL DR,1.45048422477721,103.824578498241,18.22511821862812
1713,417 CANBERRA RD,1.45199817874292,103.819475589257,18.49219778320208
1714,324 SEMBAWANG CL,1.44457098531352,103.81784736593,17.72505466809879
1715,467A ADMIRALTY DR,1.45201033384253,103.813929032074,18.623370954022636
1716,501A WELLINGTON CIRCLE,1.45176919565749,103.820781714095,18.439612793667052
1717,330 SEMBAWANG CL,1.44680507130646,103.817811631963,17.967328943951674
1718,331 SEMBAWANG CL,1.44752857706619,103.816661963955,18.072785679226087
1719,419 CANBERRA RD,1.45217478366368,103.818827838149,18.52549021781817
1720,315 SEMBAWANG VISTA,1.44686608385044,103.82060863266,17.911035234343057
1721,339A SEMBAWANG CL,1.44801536040364,103.81788087791,18.09657377595952
1722,467B ADMIRALTY DR,1.45114148417526,103.813629843094,18.53739950341847
1723,295A COMPASSVALE CRES,1.39827117432616,103.899278132144,13.294313999134667
1724,124B RIVERVALE DR,1.38829484016053,103.903158523662,12.481765466798489
1725,295B COMPASSVALE CRES,1.39798109702858,103.900072468058,13.300360762453776
1726,309C ANCHORVALE RD,1.39109822389481,103.885761221121,12.01575779870955
1727,308B ANCHORVALE RD,1.38993095065831,103.886560729813,11.921901324876613
1728,159A RIVERVALE CRES,1.38786019069673,103.907289614514,12.65696582762962
1729,184C RIVERVALE CRES,1.39266579969396,103.907716745628,13.145765289952676
1730,126 RIVERVALE ST,1.38906021697376,103.902400512728,12.518870972588786
1731,311D ANCHORVALE LANE,1.39185683967752,103.884702425227,12.05909069730284
1732,108 RIVERVALE WALK,1.38281168591309,103.899782887436,11.770869400412844
1733,309B ANCHORVALE RD,1.39141694532621,103.885872372024,12.053102508188717
1734,231 COMPASSVALE WALK,1.38953316865049,103.901395398008,12.51584995143004
1735,152 RIVERVALE CRES,1.39177826776401,103.906213093122,12.980480786044469
1736,203A COMPASSVALE RD,1.3864692312008,103.895407767764,11.926285651312021
1737,292A COMPASSVALE ST,1.39595857485598,103.899066886208,13.050577845613274
1738,408A FERNVALE RD,1.38876434017521,103.876211939865,11.473915125652642
1739,140 RIVERVALE ST,1.38937559481463,103.903705419983,12.61587410563301
1740,311B ANCHORVALE LANE,1.39125198410932,103.884325036239,11.98262702243994
1741,309A ANCHORVALE RD,1.39170406550677,103.886137355811,12.092532364987246
1742,438A SENGKANG WEST AVE,1.39274604000734,103.877421746156,11.93358406945085
1743,265E COMPASSVALE BOW,1.381909151675,103.896656322872,11.527075858201883
1744,441A FERNVALE RD,1.39109783626622,103.875166223525,11.698317166429511
1745,320A ANCHORVALE DR,1.39033370024041,103.891002827157,12.132973816346356
1746,257C COMPASSVALE RD,1.39278798548512,103.896388318333,12.610244092993707
1747,268B COMPASSVALE LINK,1.38445556909348,103.896252814643,11.762517174923566
1748,264A COMPASSVALE BOW,1.38113503189067,103.896831355117,11.458496900136334
1749,266B COMPASSVALE BOW,1.38257935947972,103.897225252377,11.621325020961736
1750,272A SENGKANG CTRL,1.38526180662915,103.893959317126,11.739086421861304
1751,268D COMPASSVALE LINK,1.38507930337121,103.89585272192,11.806555115979855
1752,266A COMPASSVALE BOW,1.38245908019497,103.89680184151,11.588903175262006
1753,275C COMPASSVALE LINK,1.38323915036519,103.893959919868,11.53446153997376
1754,158B RIVERVALE CRES,1.38841338018717,103.906676179338,12.677351978499425
1755,188A RIVERVALE DR,1.39428260901923,103.905324978488,13.181054049130044
1756,157A RIVERVALE CRES,1.38785512397153,103.908392900982,12.716854972206018
1757,157B RIVERVALE CRES,1.38763106364664,103.908232918823,12.686513682799543
1758,122D RIVERVALE DR,1.38709610184489,103.905723028588,12.498626993544582
1759,318D ANCHORVALE LINK,1.39314049828612,103.889509691071,12.365656752184375
1760,307D ANCHORVALE RD,1.39029890072186,103.886489261901,11.957819629993125
1761,116C RIVERVALE DR,1.38215509990243,103.902852237154,11.865986490106147
1762,123A RIVERVALE DR,1.38604164042445,103.902900565994,12.247465138312124
1763,405B FERNVALE LANE,1.38900200354175,103.873670202802,11.435878975743776
1764,323C SENGKANG EAST WAY,1.39291333684103,103.892403304917,12.455261482721857
1765,122A SENGKANG EAST WAY,1.38661451456829,103.906024040147,12.468129803239519
1766,238 COMPASSVALE WALK,1.39044005805872,103.898663984992,12.475777215954036
1767,413A FERNVALE LINK,1.38930680618338,103.878729319261,11.601437633130418
1768,116B RIVERVALE DR,1.3820599154844,103.90235541039,11.830344705775714
1769,312B ANCHORVALE LANE,1.39173421861576,103.885497782179,12.073386859358994
1770,117A RIVERVALE DR,1.38317691810934,103.902596601727,11.951805807232354
1771,299A COMPASSVALE ST,1.39624131422154,103.902632812388,13.24383971442258
1772,302C ANCHORVALE LINK,1.38807961549725,103.890153139284,11.866398241277185
1773,147 RIVERVALE CRES,1.39052899073612,103.905609227011,12.82694615134086
1774,138 RIVERVALE ST,1.38864118996622,103.904623542393,12.591136224268487
1775,306 SERANGOON AVE 2,1.354170253505,103.866885717087,7.51237730029378
1776,203 SERANGOON CTRL,1.35207840850205,103.873288881871,7.483664349516113
1777,254 SERANGOON CTRL DR,1.3540621505521,103.871213735958,7.623119779730902
1778,144 SERANGOON NTH AVE 1,1.36778139173336,103.873041279529,9.138533924560017
1779,118 SERANGOON NTH AVE 1,1.36759548630876,103.870917753447,9.060243148472027
1780,509 SERANGOON NTH AVE 4,1.37140997938441,103.876148952813,9.6183734917728
1781,554 SERANGOON NTH AVE 3,1.37196720849201,103.870390127568,9.517835043057673
1782,551 SERANGOON NTH AVE 3,1.37235594099349,103.870847793487,9.570955537326995
1783,208 SERANGOON CTRL,1.35411101087629,103.873717631044,7.711921365215769
1784,6 LOR LEW LIAN,1.34943810795905,103.877326449296,7.369052576414803
1785,140 SERANGOON NTH AVE 2,1.36843456862046,103.875006492339,9.266915100264448
1786,307 SERANGOON AVE 2,1.35462817749301,103.867068733428,7.566290254585472
1787,234 SERANGOON AVE 3,1.35479953784915,103.869534332454,7.65096817465536
1788,213 SERANGOON AVE 4,1.35717269116489,103.873093293448,8.012936051979487
1789,415 SERANGOON CTRL,1.34979652655763,103.874499574976,7.290663649515823
1790,519 SERANGOON NTH AVE 4,1.37199223431895,103.874590319684,9.633012222718852
1791,822 TAMPINES ST 81,1.34834234440867,103.934379779229,11.361529025048274
1792,467 TAMPINES ST 44,1.35996852651128,103.954665911889,13.946586136881823
1793,821 TAMPINES ST 81,1.34841976685509,103.934649103154,11.390815398226966
1794,417 TAMPINES ST 41,1.35878092518789,103.947275912962,13.201374578016187
1795,419 TAMPINES ST 41,1.35783252178817,103.946726918914,13.090065994584158
1796,138 TAMPINES ST 11,1.34528144785596,103.945344290094,12.190204172633742
1797,270 TAMPINES ST 21,1.34963011004171,103.948635174972,12.754978490645366
1798,853 TAMPINES ST 83,1.35327260645307,103.93506749521,11.750531423333715
1799,813 TAMPINES ST 81,1.34695081847394,103.936416159541,11.457351679739972
1800,225 TAMPINES ST 23,1.35515863595555,103.95401278891,13.588995164033769
1801,410 TAMPINES ST 41,1.35877773497643,103.946270788952,13.111282733540413
1802,408 TAMPINES ST 41,1.35877855850616,103.945268291852,13.022028988495315
1803,269 TAMPINES ST 21,1.35074543601676,103.948024392634,12.76425052400113
1804,403 TAMPINES ST 41,1.35751161946385,103.944917908671,12.90692827142795
1805,845 TAMPINES ST 83,1.35218255588167,103.934926756252,11.664403774678803
1806,291 TAMPINES ST 22,1.35002249802552,103.95518196801,13.398523103987971
1807,909 TAMPINES AVE 4,1.35019740098746,103.939407095255,11.935853874841738
1808,259 TAMPINES ST 21,1.35513568082374,103.949985923955,13.214638071730864
1809,237 TAMPINES ST 21,1.35549051078672,103.947212194692,12.983033356991319
1810,290 TAMPINES ST 22,1.34988127726089,103.954596296501,13.334560685920806
1811,227 TAMPINES ST 23,1.35470798068718,103.955002715196,13.654362431433238
1812,725 TAMPINES ST 71,1.35698450659333,103.935334493766,12.030130747808045
1813,215 TAMPINES ST 23,1.35466443138885,103.953165900686,13.480204707660896
1814,154 SIMEI ST 1,1.34480692542205,103.956996641927,13.290058239651993
1815,339 TAMPINES ST 33,1.35114569081609,103.959124538361,13.839476304156308
1816,353 TAMPINES ST 33,1.35451273728621,103.963028626638,14.402848971695946
1817,497C TAMPINES ST 45,1.3583447454648,103.958579835543,14.207193057512779
1818,341 TAMPINES ST 33,1.35126488523463,103.960941157436,14.020934413116002
1819,225 SIMEI ST 4,1.34231488348319,103.957247740045,13.186821940289716
1820,735 TAMPINES ST 72,1.35957584140664,103.934155801397,12.114378695458313
1821,108 TAMPINES ST 11,1.34786646438205,103.94856161626,12.644809294695685
1822,715 TAMPINES ST 71,1.35955696952682,103.937031845348,12.357019184760107
1823,723 TAMPINES ST 72,1.35992057153678,103.935128203307,12.221260562503575
1824,359 TAMPINES ST 34,1.35588169299314,103.961638534274,14.34874142224244
1825,707 TAMPINES ST 71,1.35764787653833,103.936890975165,12.210673784985683
1826,274 TAMPINES ST 22,1.34829994079049,103.95005945995,12.81199069082142
1827,487B TAMPINES ST 45,1.35998567839232,103.958247648588,14.276706331655042
1828,837 TAMPINES ST 83,1.35088781368026,103.934458619058,11.536197335574762
1829,864 TAMPINES ST 83,1.35506384634851,103.93573303978,11.93121189438535
1830,858A TAMPINES AVE 5,1.35429294337373,103.937118826238,12.000062780643404
1831,862A TAMPINES ST 83,1.35506376155743,103.936507216423,11.998791624435304
1832,144 TAMPINES ST 12,1.34841857750645,103.943725846535,12.222959414630255
1833,896 TAMPINES ST 81,1.34830327768801,103.932451731332,11.186060965861824
1834,711 TAMPINES ST 71,1.35843202933435,103.937035946114,12.278043567544248
1835,247 TAMPINES ST 21,1.35228092171658,103.946911552645,12.754409047501923
1836,157 SIMEI RD,1.34462159576141,103.959417493708,13.518516846880841
1837,501 TAMPINES CTRL 1,1.35568233282536,103.944448547002,12.745122703640643
1838,508 TAMPINES CTRL 1,1.35464768326021,103.94554932204,12.778082314541875
1839,498J TAMPINES ST 45,1.36323538538961,103.956894060229,14.357246226052274
1840,109 SIMEI ST 1,1.34225792802261,103.950128354135,12.483802313075826
1841,228 SIMEI ST 4,1.34255218902353,103.95604089383,13.079511507266334
1842,136 SIMEI ST 1,1.34793607242033,103.956339808271,13.39362099622533
1843,243 SIMEI ST 5,1.34381960293274,103.954994175983,13.042075770286303
1844,868 TAMPINES ST 83,1.35477615386172,103.933979626979,11.759020606486217
1845,874 TAMPINES ST 84,1.35371258898409,103.931944756571,11.509068167612783
1846,391 TAMPINES AVE 7,1.35563154080284,103.957953271748,13.986118066572088
1847,279 TAMPINES ST 22,1.34629229402625,103.951686109789,12.854044682953266
1848,857B TAMPINES ST 83,1.35429345502082,103.936665829624,11.960239217983572
1849,351 TAMPINES ST 33,1.35295678900579,103.963067447216,14.31943602470715
1850,112 SIMEI ST 1,1.3431095844731,103.949559595972,12.474115720890309
1851,317 TAMPINES ST 33,1.35153802906184,103.956897901071,13.648449321345293
1852,718 TAMPINES ST 72,1.35908701781335,103.935544402477,12.196810415005805
1853,232 TAMPINES ST 21,1.35641019271569,103.948701736728,13.17713443507364
1854,119 SIMEI ST 1,1.34375761453109,103.951897830861,12.736312306075552
1855,518B TAMPINES CTRL 7,1.35636968053202,103.938669139067,12.277215068812824
1856,938 TAMPINES AVE 5,1.34787831404331,103.941741144043,12.005587538455465
1857,495E TAMPINES ST 43,1.3640424824533,103.952424391016,14.008359898845766
1858,105 SIMEI ST 1,1.34092459427981,103.950742498791,12.473864942305745
1859,226 SIMEI ST 4,1.34253199415964,103.957012535731,13.174508619448213
1860,230D TAMPINES ST 24,1.35609909806697,103.95157812569,13.421074363392046
1861,149 TAMPINES ST 12,1.35140199155209,103.942727273621,12.314983904407514
1862,160 LOR 1 TOA PAYOH,1.33094394405829,103.845020058262,4.812949399966546
1863,161 LOR 1 TOA PAYOH,1.33050932305378,103.845003635197,4.765777669737599
1864,174 LOR 1 TOA PAYOH,1.3306720968474,103.84191793174,4.8495928084237825
1865,53 LOR 5 TOA PAYOH,1.33780452154069,103.85079328117,5.513427530174186
1866,4 LOR 7 TOA PAYOH,1.33904479783226,103.85554106336,5.664920248345549
1867,34 LOR 5 TOA PAYOH,1.33479973301368,103.854155463,5.1867897811602015
1868,26 TOA PAYOH EAST,1.33291837032644,103.856763112528,5.002822571974023
1869,117 POTONG PASIR AVE 1,1.33600825252357,103.863020849819,5.458875663880852
1870,125 LOR 1 TOA PAYOH,1.33833133395207,103.845737117132,5.611078828874903
